branch_code,name,city,street,building_number,orientation_number,longitude,latitude
z-box-praha-4-branik-nad-lesnim-divadlem-1318-21,Z-BOX,Praha 4,Braník,,,14.44201,50.02481
z-box-praha-4-lhotka-sturova-1056-7,Z-BOX,Praha 4,Lhotka,,,14.45127,50.02256
praha-sturova-1282-12,Z-BOX,Praha 4,Štúrova,1282,12,14.45162,50.02385
z-box-praha-4-krc-sturova-1284-20-oc-sturova,Z-BOX,Praha 4,Krč,,,14.45165,50.02644
z-box-praha-11-chodov-hraskeho-2231-25,Z-BOX,Praha 11,Chodov,,,14.49036,50.02887
z-box-praha-11-chodov-horynova-2389-1,Z-BOX,Praha 11,Chodov,,,14.50972,50.02979
z-box-praha-11-chodov-svabinskeho,Z-BOX,Praha 11,Chodov,,,14.50054,50.02972
praha-bachova-2428-22,Z-BOX,Praha 11,Chodov,,,14.51308,50.0312
praha-podjavorinske-1598-6,Z-BOX,Praha 11,Chodov,,,14.51769,50.03156
z-box-praha-11-chodov-michnova-parkoviste,Z-BOX,Praha 11,Chodov,,,14.52021,50.032
z-box-praha-11-chodov-brandlova-1599-8,Z-BOX,Praha 11,Chodov,,,14.5187,50.03282
praha-mendelova-554-11,Z-BOX,Praha 11,Háje,,,14.53248,50.03295
praha-hviezdoslavova-666-26,Z-BOX,Praha 11,Háje,,,14.52766,50.03354
z-box-praha-11-chodov-tuerkova-2399-13,Z-BOX,Praha 11,Chodov,,,14.50118,50.03246
z-box-praha-4-chodov-roztylska-2321-19-oc-westfield-chodov-vchod-e,Z-BOX,Praha 4,Chodov,,,14.49234,50.03137
z-box-praha-11-chodov-kvetnoveho-vitezstvi-1742-6,Z-BOX,Praha 11,Chodov,,,14.50381,50.03297
z-box-praha-11-haje-plickova-571-3,Z-BOX,Praha 11,Háje,,,14.53474,50.03387
z-box-praha-11-haje-prasna-980-40,Z-BOX,Praha 11,Háje,,,14.52081,50.03549
praha-miroveho-hnuti-33,Z-BOX,Praha 11,Háje,,,14.52508,50.03626
z-box-praha-11-chodov-krejnicka-2021-oc-chrpa,Z-BOX,Praha 11,Chodov,,,14.4818,50.03272
z-box-praha-15-petrovice-lessnerova,Z-BOX,Praha 15,Petrovice,,,14.55761,50.03985
z-box-praha-15-horni-mecholupy-parmska-387-cs-prima,Z-BOX,Praha 15,Horní Měcholupy,,,14.56338,50.04178
z-box-praha-15-horni-mecholupy-livornska,Z-BOX,Praha 15,Horní Měcholupy,,,14.55268,50.04186
z-box-praha-15-horni-mecholupy-hornomecholupska-764-stop-shop,Z-BOX,Praha 15,Horní Měcholupy,,,14.56949,50.04385
praha-hornomecholupska-763-123,Z-BOX,Praha 15,Horní Měcholupy,,,14.56862,50.04417
z-box-praha-15-horni-mecholupy-na-krecku-365-5,Z-BOX,Praha 15,Horní Měcholupy,,,14.56532,50.04428
z-box-praha-15-horni-mecholupy-nad-prehradou-406,Z-BOX,Praha 15,Horní Měcholupy,,,14.55286,50.04294
z-box-praha-22-hajek-u-uhrinevsi-pod-prehradou-18,Z-BOX,Praha 22,Hájek u Uhříněvsi,,,14.62815,50.05108
praha-kvasinska-400-1,Z-BOX,Praha 21,Koloděje,,,14.64296,50.0623
z-box-praha-21-ujezd-nad-lesy-mileticka,Z-BOX,Praha 21,Újezd nad Lesy,,,14.67641,50.06932
z-box-praha-21-ujezd-nad-lesy-mesinska,Z-BOX,Praha 21,Újezd nad Lesy,,,14.67931,50.07178
z-box-praha-21-ujezd-nad-lesy-druhanicka,Z-BOX,Praha 21,Újezd nad Lesy,,,14.65201,50.07237
z-box-praha-21-ujezd-nad-lesy-zaricanska-597-billiard-svet,Z-BOX,Praha 21,Újezd nad Lesy,,,14.66458,50.07525
z-box-praha-10-dubec-k-vilkam,Z-BOX,Praha 10,Dubeč,,,14.58001,50.05342
z-box-praha-21-ujezd-nad-lesy-hulicka,Z-BOX,Praha 21,Újezd nad Lesy,,,14.66094,50.07726
praha-starokolinska-2716,Z-BOX,Praha 21,Újezd nad Lesy,,,14.65376,50.0773
z-box-praha-21-ujezd-nad-lesy-starokolinska-1816,Z-BOX,Praha 21,Újezd nad Lesy,,,14.64876,50.07754
z-box-praha-21-ujezd-nad-lesy-centicka,Z-BOX,Praha 21,Újezd nad Lesy,,,14.6535,50.07922
z-box-horousanky-na-navsi-13,Z-BOX,Horoušánky,Na Návsi,13,,14.72449,50.09851
kounice-kounice,Z-BOX,Kounice,Kounice,,,14.85831,50.10839
z-box-horousany-horousany-27,Z-BOX,Horoušany,Horoušany,27,,14.73878,50.10546
z-box-vysehorovice-vysehorovice-23,Z-BOX,Vyšehořovice,Vyšehořovice,23,,14.77343,50.11834
z-box-trebestovice-kerska-162,Z-BOX,Třebestovice,Kerská,162,,14.95912,50.1264
sadska-podebradska,Z-BOX,Sadská,Poděbradská,,,14.97182,50.13372
z-box-kostelni-lhota-kostelni-lhota-223,Z-BOX,Kostelní Lhota,Kostelní Lhota,223,,15.03137,50.12853
z-box-sadska-tylova,Z-BOX,Sadská,Tylova,,,14.98458,50.13662
z-box-podebrady-bilkova-270-tesco,Z-BOX,Poděbrady,Bílkova,270,,15.09751,50.13484
z-box-podebrady-bilkova-289-lidl,Z-BOX,Poděbrady,Bílkova,289,,15.10274,50.13453
z-box-chotanky-chotanky-139,Z-BOX,Choťánky,Choťánky,139,,15.16218,50.1381
z-box-podebrady-na-valech-54,Z-BOX,Poděbrady,Na Valech,54,,15.11647,50.14363
z-box-podebrady-u-struhy-1240,Z-BOX,Poděbrady,U Struhy,1240,,15.13597,50.145
z-box-podebrady-u-bazantnice-1506,Z-BOX,Poděbrady,U Bažantnice,1506,,15.1311,50.14549
chlumec-nad-cidlinou-kladruby-39-2,Z-BOX,Chlumec nad Cidlinou,Kladruby,39,,15.46644,50.1472
z-box-lovcice-u-chlumce-nad-cidlinou-lovcice-185,Z-BOX,Lovčice u Chlumce nad Cidlinou,Lovčice,185,,15.38393,50.16775
z-box-chlumec-nad-cidlinou-prazska-823,Z-BOX,Chlumec nad Cidlinou,Pražská,823,,15.44868,50.15832
z-box-chlumec-nad-cidlinou-prazska-781-km-prona,Z-BOX,Chlumec nad Cidlinou,Pražská,781,,15.4438,50.15983
z-box-chlumec-nad-cidlinou-zimova-650,Z-BOX,Chlumec nad Cidlinou,Zimova,650,,15.45407,50.16231
z-box-pardubice-hradecka-587,Z-BOX,Pardubice,Hradecká,587,,15.77477,50.06028
stare-hradiste-hradecka-428,Z-BOX,Staré Hradiště,Hradecká,428,,15.77651,50.06615
stare-hradiste-brozany-25,Z-BOX,Staré Hradiště,Brozany,25,,15.79661,50.06499
z-box-chvojenec-chvojenec-115,Z-BOX,Chvojenec,Chvojenec,115,,15.9384,50.1094
z-box-rokytno-rokytno-101,Z-BOX,Rokytno,Rokytno,101,,15.89335,50.1066
z-box-zdar-nad-orlici-zdar-nad-orlici-133-obecni-urad,Z-BOX,Žďár nad Orlicí,Žďár nad Orlicí,133,,16.06843,50.1198
z-box-lipa-nad-orlici-lipa-nad-orlici-24-u-obecni-prodejny,Z-BOX,Lípa Nad Orlicí,Lípa Nad Orlicí,24,,16.0968,50.13548
z-box-tyniste-nad-orlici-17-listopadu-1003-billa,Z-BOX,Týniště nad Orlicí,17. listopadu,1003,,16.0845,50.14391
z-box-albrechtice-nad-orlici-pardubicka-233-coop,Z-BOX,Albrechtice nad Orlicí,Pardubická,233,,16.0608,50.14405
z-box-tyniste-nad-orlici-mostecka-1063,Z-BOX,Týniště nad Orlicí,Mostecká,1063,,16.06891,50.14845
z-box-tyniste-nad-orlici-t-g-masaryka-965,Z-BOX,Týniště nad Orlicí,T. G. Masaryka,965,,16.07672,50.14948
z-box-tyniste-nad-orlici-v-opatrneho-59-59,Z-BOX,Týniště nad Orlicí,V. Opatrného,59,59,16.07174,50.15203
z-box-tyniste-nad-orlici-okruzni-812,Z-BOX,Týniště nad Orlicí,Okružní,812,,16.08394,50.15559
rychnov-nad-kneznou-stemberkova-1698,Z-BOX,Rychnov nad Kněžnou,Štemberkova,1698,,16.27643,50.15553
z-box-rychnov-nad-kneznou-zbuzany-978-eurobit-cs,Z-BOX,Rychnov nad Kněžnou,Zbuzany,978,,16.2768,50.15647
z-box-rychnov-nad-kneznou-hrdinu-odboje-1606,Z-BOX,Rychnov nad Kněžnou,Hrdinů odboje,1606,,16.28359,50.1577
z-box-slatina-nad-zdobnici-slatina-nad-zdobnici-38-naproti-ou,Z-BOX,Slatina nad Zdobnicí,Slatina nad Zdobnicí,38,,16.39114,50.13686
z-box-kunvald-kunvald-150,Z-BOX,Kunvald,Kunvald,150,,16.49532,50.11379
z-box-kunvald-kunvald-100-konzum,Z-BOX,Kunvald,Kunvald,100,,16.49983,50.12935
z-box-chodov-u-koupaliste-795,Z-BOX,Chodov,U Koupaliště,795,,12.73831,50.24388
z-box-chodov-nam-csm-1059,Z-BOX,Chodov,náměstí ČSM,1059,,12.74427,50.24301
z-box-karlovy-vary-zavodu-miru-461-29,Z-BOX,Karlovy Vary,Závodu míru,461,29,12.83829,50.24137
z-box-karlovy-vary-nove-domky-655-1,Z-BOX,Karlovy Vary,Nové Domky,655,1,12.8306,50.24253
karlovy-vary-truhlarska-801-4,Z-BOX,Karlovy Vary,Truhlářská,801,4,12.83427,50.24231
karlovy-vary-zeleznicni-1007,Z-BOX,Karlovy Vary,Železniční,1007,,12.85255,50.24142
z-box-karlovy-vary-zavodu-miru-897-82,Z-BOX,Karlovy Vary,Závodu míru,897,82,12.83367,50.24468
z-box-karlovy-vary-nerudova-99-2,Z-BOX,Karlovy Vary,Nerudova,99,2,12.82893,50.24561
z-box-karlovy-vary-jachymovska-232-96,Z-BOX,Karlovy Vary,Jáchymovská,232,96,12.87541,50.24443
z-box-dalovice-hlavni-99,Z-BOX,Dalovice,Hlavní,99,,12.89638,50.24928
z-box-semnice-dubina-67-v-blizkosti-ou,Z-BOX,Šemnice,Dubina,67,,12.99108,50.24328
z-box-otovice-k-panelarne-172-panelarna,Z-BOX,Otovice,K Panelárně,172,,12.87923,50.25653
z-box-kyselka-kyselka-178-budova-cp,Z-BOX,Kyselka,Kyselka,178,,12.99977,50.26324
z-box-kyselka-kyselka-157-coop,Z-BOX,Kyselka,Kyselka,157,,12.99594,50.27487
z-box-vroutek-pod-hajem-278,Z-BOX,Vroutek,Pod Hájem,278,,13.37577,50.1779
z-box-vroutek-sadova-74,Z-BOX,Vroutek,Sadová,74,,13.38645,50.17667
z-box-kryry-skolni-430,Z-BOX,Kryry,Školní,430,,13.42588,50.17477
z-box-podborany-husova-392,Z-BOX,Podbořany,Husova,392,,13.40841,50.22339
z-box-podborany-mirova-615-urad,Z-BOX,Podbořany,Mírová,615,,13.41721,50.22523
z-box-blsany-kostelni-8-coop,Z-BOX,Blšany,Kostelní,8,,13.47121,50.21659
z-box-mutejovice-husova-245-ms-mutejovice,Z-BOX,Mutějovice,Husova,245,,13.70497,50.19389
z-box-mutejovice-velka-strana-4,Z-BOX,Mutějovice,Velká Strana,4,,13.70857,50.19338
z-box-kounov-kounov-ona-kounov,Z-BOX,Kounov,Kounov,,,13.66603,50.21376
z-box-hredle-hredle-99-byvala-posta,Z-BOX,Hředle,Hředle,99,,13.74798,50.18867
krusovice-karlovarska,Z-BOX,Krušovice,Karlovarská,,,13.77584,50.17529
z-box-revnicov-karlovarska-79,Z-BOX,Řevničov,Karlovarská,79,,13.80567,50.18407
z-box-trtice-trtice-175-coop,Z-BOX,Třtice,Třtice,175,,13.86257,50.18464
z-box-msecke-zehrovice-msecke-zehrovice-107,Z-BOX,Mšecké Žehrovice,Mšecké Žehrovice,107,,13.92257,50.18206
z-box-kacice-celechovicka-313-coop,Z-BOX,Kačice,Čelechovická,313,,13.98723,50.16529
z-box-pleteny-ujezd-kladenska-13,Z-BOX,Pletený Újezd,Kladenská,13,,14.11562,50.10787
z-box-kladno-k-racande-118-coop,Z-BOX,Kladno,K Racandě,118,,14.06514,50.13867
z-box-kladno-smecenska-lidl,Z-BOX,Kladno,Smečenská,,,14.06411,50.14156
z-box-kladno-nam-jana-masaryka-2735,Z-BOX,Kladno,náměstí Jana Masaryka,2735,,14.07268,50.13978
z-box-kladno-vasickova-51,Z-BOX,Kladno,Vašíčkova,51,,14.06956,50.14197
z-box-kladno-vitezna-2536,Z-BOX,Kladno,Vítězná,2536,,14.08102,50.13992
velke-pritocno-velke-pritocno-242,Z-BOX,Velké Přítočno,Velké Přítočno,242,,14.13018,50.11801
z-box-kladno-americka-2777-tesco,Z-BOX,Kladno,Americká,2777,,14.11942,50.12691
z-box-kladno-americka-2445,Z-BOX,Kladno,Americká,2445,,14.11621,50.1288
kladno-americka-3252,Z-BOX,Kladno,Americká,3252,,14.12356,50.12641
z-box-jenec-pavlovska-310,Z-BOX,Jeneč,Pavlovská,310,,14.20989,50.08706
z-box-kladno-americka,Z-BOX,Kladno,Americká,,,14.11153,50.13207
z-box-kladno-jaroslava-kociana,Z-BOX,Kladno,Jaroslava Kociána,,,14.10717,50.1342
z-box-kladno-ukrajinska-2667-coop,Z-BOX,Kladno,Ukrajinská,2667,,14.12959,50.12958
hostivice-sportovcu-869,Z-BOX,Hostivice,Sportovců,869,,14.23866,50.08166
hostivice-litovicka-1233,Z-BOX,Hostivice,Litovická,1233,,14.24977,50.08096
z-box-hostivice-csl-armady,Z-BOX,Hostivice,Čsl. armády,,,14.25069,50.08267
praha-nedasovska-376-6,Z-BOX,Praha 5,Zličín,,,14.29066,50.05969
z-box-praha-13-zlicin-strojirenska-ulice,Z-BOX,Praha 13,Zličín,,,14.28675,50.0649
z-box-praha-17-zlicin-hrozenkovska-282-1,Z-BOX,Praha 17,Zličín,,,14.29333,50.06
z-box-praha-5-zlicin-do-blatin-373-skladovy-areal-zlicin,Z-BOX,Praha 5,Zličín,,,14.29705,50.06091
z-box-praha-13-stodulky-jeremiasova-1102-baumax,Z-BOX,Praha 13,Stodůlky,,,14.309,50.0544
z-box-praha-17-repy-na-chobote-1420-16-sportovni-hala,Z-BOX,Praha 17,Řepy,,,14.29556,50.06783
z-box-praha-13-stodulky-jeremiasova-1110-21,Z-BOX,Praha 13,Stodůlky,,,14.3091,50.06145
z-box-praha-17-repy-makovskeho-1338-18,Z-BOX,Praha 17,Řepy,,,14.30313,50.06596
praha-na-mokline-297-22,Z-BOX,Praha 17,Řepy,,,14.30069,50.06902
z-box-praha-5-stodulky-k-hajum-2606-2-b,Z-BOX,Praha 5,Stodůlky,,,14.32403,50.05557
z-box-praha-17-repy-makovskeho-1177-1-svj,Z-BOX,Praha 17,Řepy,,,14.3108,50.06395
z-box-praha-17-repy-makovskeho-1349-2-a,Z-BOX,Praha 17,Řepy,,,14.3085,50.06542
z-box-praha-17-repy-makovskeho-1349,Z-BOX,Praha 17,Řepy,,,14.30899,50.06543
z-box-praha-13-stodulky-armady-1306-2-b,Z-BOX,Praha 13,Stodůlky,,,14.33346,50.05131
z-box-praha-17-repy-skuteckeho-49-3,Z-BOX,Praha 17,Řepy,,,14.31103,50.06528
z-box-praha-13-stodulky-narozni-2600-9-vsem,Z-BOX,Praha 13,Stodůlky,,,14.3329,50.05311
z-box-praha-13-stodulky-pod-hranici-1304-17,Z-BOX,Praha 13,Stodůlky,,,14.33576,50.05206
z-box-praha-17-repy-nevanova-1050-11,Z-BOX,Praha 17,Řepy,,,14.31552,50.06504
z-box-praha-13-stodulky-narozni-1390-4-xxx-lutz,Z-BOX,Praha 13,Stodůlky,,,14.33386,50.05372
z-box-praha-17-repy-hofbauerova-626-2,Z-BOX,Praha 17,Řepy,,,14.30356,50.07125
z-box-praha-13-stodulky-v-hurkach-2077-31,Z-BOX,Praha 13,Stodůlky,,,14.34102,50.04853
z-box-praha-13-stodulky-petrzilkova-2564-21-svj,Z-BOX,Praha 13,Stodůlky,,,14.34263,50.05028
z-box-praha-13-stodulky-v-hurkach-1296-10,Z-BOX,Praha 13,Stodůlky,,,14.3453,50.04956
praha-ovci-hajek-2154-4,Z-BOX,Praha 13,Stodůlky,,,14.34935,50.0499
z-box-praha-13-stodulky-behounkova-2307-13-svj,Z-BOX,Praha 13,Stodůlky,,,14.34387,50.05385
z-box-praha-5-nove-butovice-bucharova-2817-9-13,Z-BOX,Praha 5,Nové Butovice,,,14.35123,50.05105
z-box-praha-5-jinonice-pekarska-695-10-gemini,Z-BOX,Praha 5,Jinonice,,,14.34702,50.05558
z-box-praha-5-jinonice-butovicka-100-33-tj-sokol-jinonice,Z-BOX,Praha 5,Jinonice,,,14.36296,50.05122
z-box-praha-4-branik-ke-krci-bus-branicke-nam,Z-BOX,Praha 4,Braník,,,14.41455,50.03468
z-box-praha-4-branik-u-stare-posty-8-1-penny,Z-BOX,Praha 4,Braník,,,14.41226,50.03606
z-box-praha-5-jinonice-karlstejnska-111-9,Z-BOX,Praha 5,Jinonice,,,14.36232,50.05435
z-box-praha-4-krc-zeleny-pruh-1294-52,Z-BOX,Praha 4,Krč,,,14.4252,50.0387
z-box-praha-4-branik-u-druzstva-prace-roskotova,Z-BOX,Praha 4,Braník,,,14.42685,50.04049
z-box-praha-4-krc-zeleny-pruh-1091-111,Z-BOX,Praha 4,Krč,,,14.43307,50.04047
z-box-praha-4-krc-antala-staska-parc-c-879-63,Z-BOX,Praha 4,Krč,,,14.43515,50.04041
z-box-praha-4-krc-pecharova-507-9,Z-BOX,Praha 4,Krč,,,14.44146,50.04033
z-box-praha-4-krc-pujmanove-1221-4,Z-BOX,Praha 4,Krč,,,14.43453,50.04624
z-box-praha-4-podoli-milevska-922-2,Z-BOX,Praha 4,Podolí,,,14.43092,50.04859
z-box-praha-4-krc-budejovicka-1667-64-dbk,Z-BOX,Praha 4,Krč,,,14.44995,50.0435
z-box-praha-4-krc-budejovicka-1667-64-oc-dbk,Z-BOX,Praha 4,Krč,,,14.44874,50.04368
z-box-praha-4-michle-krumlovska-528-2,Z-BOX,Praha 4,Michle,,,14.45796,50.04273
z-box-praha-11-chodov-babakova-2390-2,Z-BOX,Praha 11,Chodov,,,14.48735,50.03627
z-box-praha-11-chodov-tuerkova-2318-5-a,Z-BOX,Praha 11,Chodov,,,14.49303,50.03638
praha-donovalska-1725,Z-BOX,Praha 11,Chodov,,,14.50007,50.03607
z-box-praha-11-chodov-ke-stacirne-2292-19,Z-BOX,Praha 11,Chodov,,,14.50807,50.03678
z-box-praha-11-chodov-leopoldova-946-1,Z-BOX,Praha 11,Chodov,,,14.51146,50.03859
z-box-praha-11-chodov-blazimska-3141-8,Z-BOX,Praha 11,Chodov,,,14.49453,50.04218
z-box-praha-4-chodov-k-horkam-2284-1-sb-centrum,Z-BOX,Praha 4,Chodov,,,14.51107,50.04113
z-box-praha-15-hostivar-presticka-1097-2,Z-BOX,Praha 15,Hostivař,,,14.5129,50.04524
z-box-praha-4-zabehlice-choceradska-2972-10-sberna-surovin,Z-BOX,Praha 4,Záběhlice,,,14.49236,50.04385
praha-struharovska-2942-2,Z-BOX,Praha 4,Záběhlice,,,14.49042,50.0448
praha-postupicka-2932-7,Z-BOX,Praha 4,Záběhlice,,,14.49178,50.04523
praha-u-golfu-565,Z-BOX,Praha 15,Horní Měcholupy,,,14.55093,50.04767
z-box-praha-15-horni-mecholupy-hornomecholupska-5-billa,Z-BOX,Praha 15,Horní Měcholupy,,,14.5544,50.04725
praha-hostivarska-92-6,Z-BOX,Praha 15,Hostivař,,,14.52608,50.05061
z-box-praha-15-horni-mecholupy-bolonska-304,Z-BOX,Praha 15,Horní Měcholupy,,,14.55846,50.04729
z-box-praha-15-hostivar-plukovnika-mraze-1182-oc-taskent,Z-BOX,Praha 15,Hostivař,,,14.54384,50.04995
z-box-praha-15-hostivar-u-dvojdomu-1323-13,Z-BOX,Z-Box Praha 15,Hostivař,,,14.54124,50.05117
z-box-praha-15-hostivar-bruslarska-1132-10,Z-BOX,Praha 15,Hostivař,,,14.54642,50.05218
z-box-praha-15-hostivar-plukovnika-mraze-991-15,Z-BOX,Praha 15,Hostivař,,,14.54251,50.05305
z-box-praha-15-hostivar-weilova-1144-2,Z-BOX,Praha 15,Hostivař,,,14.53828,50.05252
z-box-praha-15-dubec-mestska-444-tj-cechie-dubec,Z-BOX,Praha 15,Dubeč,,,14.58669,50.06194
z-box-praha-15-dubec-kalasova-196,Z-BOX,Praha 15,Dubeč,,,14.5903,50.06328
z-box-praha-15-hostivar-dolnomecholupska-1418-12,Z-BOX,Praha 15,Hostivař,,,14.54774,50.05647
z-box-praha-21-bechovice-ceskobrodska-574,Z-BOX,Praha 21,Běchovice,,,14.61454,50.08095
praha-slechtitelska,Z-BOX,Praha 21,Klánovice,,,14.68541,50.09886
z-box-jirny-lucni-824,Z-BOX,Jirny,Luční,824,,14.70264,50.11058
sestajovice-husova-60-9,Z-BOX,Šestajovice,Husova,60,9,14.67848,50.10986
z-box-jirny-prazska-73,Z-BOX,Jirny,Pražská,73,,14.69662,50.11814
nehvizdy-pionyru-257,Z-BOX,Nehvizdy,Pionýrů,257,,14.7379,50.13097
z-box-nehvizdy-prazska-702,Z-BOX,Nehvizdy,Pražská,702,,14.73307,50.13044
z-box-mochov-husovo-namesti-autobus-zastavka-mochov,Z-BOX,Mochov,Husovo náměstí,,,14.79457,50.14225
z-box-nehvizdy-na-pristipku-226,Z-BOX,Nehvizdy,Na Příštipku,226,,14.72778,50.12973
z-box-horatev-horatev-17,Z-BOX,Hořátev,Hořátev,17,,15.04218,50.14984
z-box-pisty-pisty-autobus-zastavka-pisty,Z-BOX,Písty,Písty,,,15.00298,50.16407
hradistko-hradistko-24,Z-BOX,Hradištko,Hradištko,24,,14.93698,50.16618
podebrady-husova-819,Z-BOX,Poděbrady,Husova,819,,15.10993,50.15069
z-box-podebrady-karla-hampla-1115-coop,Z-BOX,Poděbrady,Karla Hampla,1115,,15.13089,50.14834
z-box-podebrady-kunstatska-1239,Z-BOX,Poděbrady,Kunštátská,1239,,15.1317,50.15284
z-box-berunice-hlavni-u-obecniho-uradu,Z-BOX,Běrunice,Hlavní,,,15.33281,50.1858
z-box-srch-u-hriste-261-z-druhe-strany-budovy,Z-BOX,Srch,U Hřiště,261,,15.77479,50.08345
z-box-nemcice-nemcice-58,Z-BOX,Němčice,Němčice,58,,15.80593,50.0888
z-box-byst-byst-177-cerpaci-stanice,Z-BOX,Býšť,Býšť,177,,15.91442,50.13058
licno-licno-55,Z-BOX,Lično,Lično,,,16.17244,50.17794
rychnov-nad-kneznou-zborovska-959-3,Z-BOX,Rychnov nad Kněžnou,Zborovská,959,3,16.27878,50.16342
z-box-rychnov-nad-kneznou-u-stadionu-1209,Z-BOX,Rychnov nad Kněžnou,U Stadionu,1209,,16.27966,50.16452
z-box-rychnov-nad-kneznou-javornicka-1560-parkoviste,Z-BOX,Rychnov nad Kněžnou,Javornická,1560,,16.28424,50.16382
z-box-rychnov-nad-kneznou-masarykova-623,Z-BOX,Rychnov nad Kněžnou,Masarykova,623,,16.28062,50.16666
z-box-cernikovice-cernikovice-55,Z-BOX,Černíkovice,Černíkovice,55,,16.19884,50.18762
rychnov-nad-kneznou-trckova,Z-BOX,Rychnov nad Kněžnou,Trčkova,,,16.28372,50.17166
z-box-javornice-javornice-132,Z-BOX,Javornice,Javornice,132,,16.34447,50.17624
z-box-jesenik-tylova,Z-BOX,Jeseník,Tylova,,,17.19758,50.22264
z-box-jesenik-28-rijna-887-1,Z-BOX,Jeseník,28. října,887,1,17.20575,50.22627
z-box-jesenik-nam-svobody-7,Z-BOX,Jeseník,náměstí Svobody,7,,17.20357,50.2274
z-box-jesenik-lipovska-93-6-hotel-staric,Z-BOX,Jeseník,Lipovská,93,6,17.20206,50.22837
z-box-jesenik-vodni-1,Z-BOX,Jeseník,Vodní,1,,17.20145,50.23
jesenik-bezrucova-1326-6,Z-BOX,Jeseník,Bezručova,1326,6,17.20594,50.23741
z-box-jesenik-zeyerova,Z-BOX,Jeseník,Zeyerova,,,17.20977,50.23928
z-box-ceska-ves-janskeho-298,Z-BOX,Česká Ves,Jánského,298,,17.22761,50.25753
z-box-zlate-hory-wolkerova-510-cba,Z-BOX,Zlaté Hory,Wolkerova,510,,17.39606,50.25722
z-box-jindrichov-u-krnova-jindrichov-296-potraviny-lavos,Z-BOX,Jindřichov u Krnova,Jindřichov,296,,17.51819,50.2529
z-box-bozicany-bozicany-14-pred-ou,Z-BOX,Božičany,Božičany,14,,12.77162,50.25788
z-box-nova-role-chodovska-306,Z-BOX,Nová Role,Chodovská,306,,12.78336,50.26793
z-box-nova-role-kratka-krizovatka-svobodova-a-kratka,Z-BOX,Nová Role,Krátká,,,12.78594,50.26953
z-box-nova-role-chodovska-241-7,Z-BOX,Nová Role,Chodovská,241,7,12.78327,50.27021
z-box-nova-role-tovarni-1-2,Z-BOX,Nová Role,Tovární,1,2,12.7824,50.27041
z-box-nova-role-bezejmenna-14-16,Z-BOX,Nová Role,Bezejmenná,14,16,12.78211,50.27273
z-box-hajek-hajek-26,Z-BOX,Hájek,Hájek,26,,12.9194,50.28346
z-box-velichov-velichov-147,Z-BOX,Velichov,Velichov,147,,13.01006,50.28385
z-box-ostrov-prumyslova-1500,Z-BOX,Ostrov,Průmyslová,1500,,12.94207,50.29277
z-box-vojkovice-u-ostrova-vojkovice-23,Z-BOX,Vojkovice u Ostrova,Vojkovice,23,,13.01595,50.30341
z-box-ostrov-odboru-613,Z-BOX,Ostrov,Odborů,613,,12.94657,50.30339
z-box-ostrov-klinovecka-998,Z-BOX,Ostrov,Klínovecká,998,,12.94919,50.30582
ostrov-nad-ohri-hlavni-trida-1360,Z-BOX,Ostrov nad Ohří,Hlavní tř.,1360,,12.95458,50.30942
ostrov-u-nemocnice-1161,Z-BOX,Ostrov,U Nemocnice,1161,,12.96269,50.312
z-box-krasny-dvur-krasny-dvur-201-coop,Z-BOX,Krásný Dvůr,Krásný Dvůr,201,,13.36872,50.254
z-box-vilemov-u-chomutova-namesti-70,Z-BOX,Vilémov u Chomutova,Náměstí,70,,13.31344,50.30129
z-box-mecholupy-mecholupy-71,Z-BOX,Měcholupy,Měcholupy,71,,13.53793,50.26615
holedec-holedec-30,Z-BOX,Holedeč,Holedeč,30,,13.56077,50.27805
z-box-libesice-u-loun-libesice-80-coop,Z-BOX,Liběšice u Loun,Liběšice,80,,13.62179,50.29505
z-box-tuchorice-tuchorice-19-coop,Z-BOX,Tuchořice,Tuchořice,19,,13.66226,50.28499
z-box-zatec-husova-3078-tesco,Z-BOX,Žatec,Husova,3078,,13.53234,50.31505
z-box-rocov-rocov-7,Z-BOX,Ročov,Ročov,7,,13.77432,50.25367
z-box-lipno-lipno-12,Z-BOX,Lipno,Lipno,12,,13.67912,50.29859
z-box-hrivice-hrivice-21-coop,Z-BOX,Hřivice,Hřivice,21,,13.73079,50.28777
z-box-zatec-stavbaru-2811,Z-BOX,Žatec,Stavbařů,2811,,13.54274,50.31527
z-box-hradecno-hradecno-3,Z-BOX,Hradečno,Hradečno,3,,13.99445,50.18765
z-box-kladno-vit-nezvala-3419-spajzlik,Z-BOX,Kladno,Vít. Nezvala,3419,,14.07056,50.14627
z-box-kladno-stechova-3182-billa,Z-BOX,Kladno,Štechova,3182,,14.0848,50.14248
z-box-libusin-premyslova-730,Z-BOX,Libušín,Přemyslova,730,,14.05682,50.16909
z-box-kladno-namesti-sitna-3127-norma,Z-BOX,Kladno,Náměstí Sítná,3127,,14.10271,50.13562
z-box-kladno-t-g-masaryka-2104,Z-BOX,Kladno,T. G. Masaryka,2104,,14.09557,50.14558
z-box-kladno-braunova-75-coop,Z-BOX,Kladno,Braunova,75,,14.08876,50.15041
z-box-kladno-petra-bezruce-3388,Z-BOX,Kladno,Petra Bezruče,3388,,14.10242,50.14172
z-box-kladno-florianska,Z-BOX,Kladno,Floriánská,,,14.10195,50.14529
